id,target
48931,1
48932,1
48933,0
48934,0
48935,0
48936,0
48937,0
48938,1
48939,0
48940,0
48941,0
48942,1
48943,1
48944,0
48945,0
48946,0
48947,0
48948,0
48949,1
48950,1
48951,1
48952,0
48953,1
48954,1
48955,1
48956,0
48957,1
48958,1
48959,0
48960,0
48961,0
48962,0
48963,0
48964,1
48965,1
48966,1
48967,0
48968,1
48969,0
48970,0
48971,0
48972,0
48973,0
48974,1
48975,1
48976,0
48977,0
48978,0
48979,0
48980,1
48981,1
48982,1
48983,1
48984,0
48985,0
48986,1
48987,1
48988,1
48989,0
48990,0
48991,1
48992,0
48993,1
48994,1
48995,1
48996,0
48997,1
48998,1
48999,1
49000,1
49001,1
49002,0
49003,0
49004,1
49005,1
49006,1
49007,1
49008,0
49009,1
49010,0
49011,0
49012,0
49013,0
49014,1
49015,0
49016,0
49017,0
49018,0
49019,1
49020,1
49021,0
49022,1
49023,1
49024,1
49025,1
49026,0
49027,0
49028,0
49029,0
49030,0
49031,1
49032,0
49033,0
49034,0
49035,1
49036,0
49037,0
49038,1
49039,0
49040,0
49041,0
49042,1
49043,0
49044,1
49045,1
49046,0
49047,0
49048,1
49049,0
49050,1
49051,0
49052,0
49053,1
49054,0
49055,1
49056,0
49057,0
49058,0
49059,0
49060,0
49061,0
49062,1
49063,1
49064,0
49065,0
49066,1
49067,0
49068,0
49069,0
49070,1
49071,1
49072,1
49073,0
49074,1
49075,0
49076,1
49077,0
49078,0
49079,0
49080,0
49081,0
49082,1
49083,1
49084,1
49085,1
49086,0
49087,0
49088,0
49089,1
49090,0
49091,0
49092,1
49093,0
49094,0
49095,0
49096,0
49097,1
49098,1
49099,0
49100,1
49101,0
49102,1
49103,0
49104,0
49105,0
49106,0
49107,0
49108,1
49109,0
49110,0
49111,0
49112,0
49113,0
49114,1
49115,0
49116,1
49117,0
49118,1
49119,1
49120,1
49121,1
49122,0
49123,1
49124,0
49125,0
49126,0
49127,0
49128,0
49129,1
49130,0
49131,0
49132,1
49133,0
49134,1
49135,1
49136,1
49137,1
49138,0
49139,0
49140,0
49141,1
49142,1
49143,1
49144,1
49145,1
49146,1
49147,1
49148,1
49149,1
49150,1
49151,0
49152,1
49153,1
49154,1
49155,1
49156,0
49157,0
49158,0
49159,0
49160,0
49161,0
49162,0
49163,0
49164,1
49165,0
49166,1
49167,0
49168,1
49169,0
49170,0
49171,1
49172,0
49173,0
49174,0
49175,0
49176,0
49177,1
49178,1
49179,1
49180,0
49181,1
49182,1
49183,0
49184,0
49185,1
49186,1
49187,0
49188,0
49189,1
49190,1
49191,1
49192,0
49193,1
49194,0
49195,1
49196,1
49197,0
49198,1
49199,0
49200,0
49201,0
49202,0
49203,1
49204,1
49205,0
49206,0
49207,1
49208,1
49209,1
49210,0
49211,0
49212,1
49213,1
49214,1
49215,0
49216,0
49217,1
49218,0
49219,1
49220,1
49221,1
49222,1
49223,1
49224,0
49225,1
49226,1
49227,1
49228,0
49229,0
49230,1
49231,0
49232,0
49233,1
49234,1
49235,0
49236,0
49237,1
49238,1
49239,0
49240,0
49241,0
49242,0
49243,0
49244,1
49245,0
49246,1
49247,1
49248,0
49249,1
49250,1
49251,0
49252,1
49253,1
49254,1
49255,0
49256,0
49257,0
49258,0
49259,0
49260,1
49261,1
49262,1
49263,1
49264,1
49265,0
49266,1
49267,0
49268,1
49269,1
49270,0
49271,1
49272,1
49273,1
49274,0
49275,0
49276,1
49277,0
49278,1
49279,0
49280,1
49281,0
49282,1
49283,1
49284,0
49285,0
49286,0
49287,1
49288,1
49289,0
49290,0
49291,1
49292,1
49293,0
49294,0
49295,0
49296,0
49297,1
49298,1
49299,1
49300,1
49301,0
49302,1
49303,1
49304,1
49305,0
49306,1
49307,0
49308,1
49309,1
49310,1
49311,1
49312,0
49313,1
49314,0
49315,1
49316,1
49317,1
49318,0
49319,1
49320,1
49321,0
49322,0
49323,1
49324,1
49325,0
49326,1
49327,0
49328,1
49329,0
49330,1
49331,0
49332,0
49333,0
49334,1
49335,1
49336,0
49337,0
49338,0
49339,1
49340,0
49341,1
49342,1
49343,0
49344,0
49345,1
49346,1
49347,0
49348,1
49349,1
49350,1
49351,1
49352,1
49353,0
49354,1
49355,0
49356,1
49357,0
49358,1
49359,0
49360,0
49361,0
49362,1
49363,1
49364,0
49365,1
49366,0
49367,0
49368,0
49369,0
49370,0
49371,1
49372,0
49373,1
49374,0
49375,0
49376,0
49377,0
49378,0
49379,1
49380,1
49381,0
49382,1
49383,1
49384,1
49385,0
49386,1
49387,1
49388,1
49389,0
49390,0
49391,0
49392,0
49393,1
49394,0
49395,0
49396,1
49397,1
49398,0
49399,0
49400,0
49401,1
49402,1
49403,0
49404,0
49405,1
49406,1
49407,1
49408,0
49409,0
49410,1
49411,0
49412,0
49413,0
49414,1
49415,0
49416,0
49417,1
49418,1
49419,1
49420,0
49421,0
49422,1
49423,1
49424,1
49425,1
49426,0
49427,1
49428,0
49429,1
49430,1
49431,0
49432,0
49433,1
49434,1
49435,1
49436,1
49437,0
49438,0
49439,0
49440,1
49441,1
49442,1
49443,0
49444,1
49445,0
49446,1
49447,1
49448,0
49449,0
49450,0
49451,1
49452,0
49453,1
49454,0
49455,0
49456,0
49457,0
49458,0
49459,0
49460,0
49461,0
49462,1
49463,0
49464,0
49465,1
49466,0
49467,1
49468,0
49469,0
49470,1
49471,0
49472,1
49473,1
49474,0
49475,0
49476,0
49477,1
49478,1
49479,1
49480,1
49481,0
49482,0
49483,0
49484,1
49485,1
49486,0
49487,1
49488,0
49489,0
49490,0
49491,0
49492,1
49493,1
49494,1
49495,1
49496,1
49497,1
49498,0
49499,0
49500,0
49501,1
49502,0
49503,0
49504,0
49505,1
49506,0
49507,1
49508,0
49509,0
49510,0
49511,0
49512,0
49513,0
49514,0
49515,1
49516,0
49517,0
49518,0
49519,1
49520,1
49521,1
49522,1
49523,0
49524,0
49525,0
49526,1
49527,1
49528,1
49529,1
49530,1
49531,1
49532,0
49533,0
49534,1
49535,1
49536,0
49537,0
49538,1
49539,0
49540,0
49541,1
49542,1
49543,0
49544,0
49545,1
49546,0
49547,0
49548,0
49549,0
49550,0
49551,0
49552,0
49553,1
49554,0
49555,1
49556,1
49557,1
49558,1
49559,1
49560,1
49561,0
49562,1
49563,1
49564,0
49565,1
49566,0
49567,1
49568,0
49569,0
49570,1
49571,1
49572,0
49573,0
49574,1
49575,1
49576,0
49577,1
49578,1
49579,0
49580,1
49581,1
49582,1
49583,0
49584,1
49585,0
49586,1
49587,0
49588,0
49589,0
49590,1
49591,0
49592,0
49593,0
49594,0
49595,1
49596,0
49597,1
49598,1
49599,1
49600,0
49601,1
49602,1
49603,1
49604,1
49605,1
49606,0
49607,1
49608,1
49609,0
49610,0
49611,1
49612,0
49613,1
49614,0
49615,0
49616,1
49617,0
49618,1
49619,0
49620,1
49621,1
49622,0
49623,1
49624,0
49625,0
49626,0
49627,0
49628,1
49629,0
49630,1
49631,0
49632,1
49633,1
49634,1
49635,0
49636,0
49637,0
49638,1
49639,1
49640,0
49641,1
49642,0
49643,0
49644,0
49645,0
49646,0
49647,0
49648,0
49649,0
49650,0
49651,0
49652,0
49653,0
49654,0
49655,0
49656,1
49657,1
49658,1
49659,0
49660,0
49661,1
49662,1
49663,0
49664,0
49665,1
49666,1
49667,1
49668,1
49669,0
49670,1
49671,1
49672,0
49673,1
49674,1
49675,1
49676,1
49677,1
49678,1
49679,1
49680,1
49681,1
49682,0
49683,0
49684,0
49685,0
49686,1
49687,0
49688,0
49689,1
49690,1
49691,1
49692,1
49693,0
49694,1
49695,1
49696,0
49697,1
49698,1
49699,0
49700,1
49701,1
49702,0
49703,1
49704,0
49705,1
49706,0
49707,1
49708,0
49709,1
49710,1
49711,0
49712,0
49713,0
49714,0
49715,1
49716,1
49717,0
49718,1
49719,1
49720,0
49721,1
49722,1
49723,1
49724,1
49725,0
49726,0
49727,1
49728,1
49729,1
49730,1
49731,0
49732,0
49733,1
49734,1
49735,0
49736,1
49737,0
49738,0
49739,0
49740,0
49741,0
49742,0
49743,0
49744,0
49745,1
49746,0
49747,0
49748,0
49749,0
49750,1
49751,0
49752,1
49753,0
49754,0
49755,1
49756,1
49757,1
49758,1
49759,0
49760,0
49761,0
49762,1
49763,0
49764,1
49765,0
49766,0
49767,0
49768,0
49769,0
49770,1
49771,0
49772,0
49773,1
49774,0
49775,0
49776,1
49777,1
49778,0
49779,0
49780,0
49781,0
49782,1
49783,1
49784,0
49785,0
49786,1
49787,0
49788,0
49789,0
49790,0
49791,0
49792,0
49793,1
49794,1
49795,0
49796,1
49797,0
49798,0
49799,1
49800,0
49801,1
49802,1
49803,1
49804,0
49805,0
49806,1
49807,0
49808,1
49809,0
49810,0
49811,1
49812,0
49813,0
49814,1
49815,1
49816,1
49817,1
49818,1
49819,0
49820,1
49821,0
49822,1
49823,0
49824,0
49825,1
49826,1
49827,1
49828,0
49829,1
49830,0
49831,1
49832,1
49833,0
49834,1
49835,1
49836,0
49837,1
49838,1
49839,1
49840,1
49841,0
49842,0
49843,0
49844,1
49845,1
49846,1
49847,1
49848,0
49849,1
49850,1
49851,1
49852,0
49853,1
49854,0
49855,1
49856,1
49857,1
49858,0
49859,0
49860,1
49861,1
49862,0
49863,0
49864,0
49865,1
49866,0
49867,0
49868,0
49869,1
49870,0
49871,0
49872,0
49873,1
49874,0
49875,0
49876,1
49877,0
49878,0
49879,1
49880,0
49881,1
49882,0
49883,0
49884,0
49885,1
49886,0
49887,0
49888,1
49889,0
49890,1
49891,0
49892,0
49893,1
49894,1
49895,0
49896,1
49897,1
49898,1
49899,0
49900,1
49901,0
49902,0
49903,0
49904,0
49905,1
49906,0
49907,0
49908,0
49909,0
49910,0
49911,0
49912,1
49913,0
49914,1
49915,1
49916,1
49917,1
49918,1
49919,1
49920,0
49921,0
49922,0
49923,1
49924,1
49925,1
49926,0
49927,0
49928,1
49929,1
49930,0
49931,1
49932,0
49933,1
49934,1
49935,0
49936,1
49937,0
49938,0
49939,0
49940,1
49941,0
49942,0
49943,0
49944,1
49945,0
49946,0
49947,1
49948,1
49949,1
49950,0
49951,1
49952,1
49953,1
49954,0
49955,1
49956,1
49957,0
49958,0
49959,0
49960,1
49961,1
49962,1
49963,0
49964,1
49965,0
49966,1
49967,1
49968,1
49969,0
49970,0
49971,1
49972,1
49973,1
49974,1
49975,1
49976,0
49977,1
49978,0
49979,1
49980,1
49981,1
49982,1
49983,0
49984,1
49985,1
49986,1
49987,1
49988,0
49989,0
49990,0
49991,1
49992,0
49993,1
49994,1
49995,1
49996,1
49997,0
49998,1
49999,0
50000,1
50001,0
50002,1
50003,1
50004,0
50005,0
50006,0
50007,0
50008,1
50009,1
50010,1
50011,1
50012,0
50013,0
50014,0
50015,0
50016,1
50017,1
50018,0
50019,0
50020,1
50021,1
50022,1
50023,1
50024,0
50025,1
50026,1
50027,1
50028,1
50029,0
50030,0
50031,0
50032,1
50033,1
50034,0
50035,0
50036,1
50037,0
50038,1
50039,1
50040,1
50041,1
50042,1
50043,1
50044,1
50045,1
50046,1
50047,0
50048,1
50049,1
50050,1
50051,1
50052,1
50053,1
50054,1
50055,0
50056,0
50057,0
50058,0
50059,1
50060,0
50061,0
50062,0
50063,0
50064,0
50065,0
50066,1
50067,1
50068,1
50069,0
50070,0
50071,1
50072,0
50073,0
50074,1
50075,0
50076,1
50077,1
50078,0
50079,1
50080,1
50081,1
50082,0
50083,1
50084,1
50085,0
50086,1
50087,0
50088,1
50089,1
50090,0
50091,0
50092,0
50093,0
50094,0
50095,1
50096,1
50097,1
50098,0
50099,1
50100,1
50101,1
50102,1
50103,0
50104,0
50105,1
50106,1
50107,1
50108,0
50109,0
50110,1
50111,0
50112,1
50113,0
50114,0
50115,1
50116,1
50117,1
50118,1
50119,0
50120,1
50121,0
50122,1
50123,0
50124,1
50125,1
50126,1
50127,1
50128,0
50129,0
50130,1
50131,1
50132,0
50133,1
50134,1
50135,1
50136,0
50137,1
50138,1
50139,1
50140,0
50141,0
50142,0
50143,0
50144,1
50145,1
50146,0
50147,1
50148,1
50149,0
50150,1
50151,0
50152,0
50153,1
50154,0
50155,1
50156,1
50157,1
50158,1
50159,1
50160,0
50161,0
50162,1
50163,1
50164,0
50165,1
50166,0
50167,1
50168,1
50169,0
50170,0
50171,0
50172,0
50173,0
50174,0
50175,1
50176,0
50177,1
50178,1
50179,1
50180,1
50181,1
50182,1
50183,1
50184,1
50185,1
50186,1
50187,0
50188,1
50189,1
50190,1
50191,1
50192,0
50193,1
50194,1
50195,1
50196,1
50197,1
50198,0
50199,1
50200,1
50201,1
50202,1
50203,1
50204,1
50205,1
50206,0
50207,0
50208,1
50209,1
50210,0
50211,1
50212,0
50213,0
50214,0
50215,0
50216,0
50217,1
50218,1
50219,0
50220,1
50221,1
50222,0
50223,1
50224,1
50225,0
50226,0
50227,1
50228,1
50229,1
50230,1
50231,1
50232,1
50233,1
50234,0
50235,0
50236,1
50237,1
50238,1
50239,0
50240,1
50241,1
50242,0
50243,1
50244,1
50245,1
50246,1
50247,1
50248,0
50249,1
50250,1
50251,0
50252,1
50253,1
50254,0
50255,0
50256,0
50257,1
50258,0
50259,0
50260,0
50261,0
50262,0
50263,1
50264,0
50265,0
50266,1
50267,1
50268,0
50269,0
50270,0
50271,0
50272,1
50273,0
50274,0
50275,0
50276,1
50277,1
50278,1
50279,0
50280,1
50281,1
50282,1
50283,1
50284,1
50285,0
50286,1
50287,1
50288,1
50289,1
50290,0
50291,1
50292,1
50293,0
50294,0
50295,1
50296,0
50297,1
50298,0
50299,1
50300,1
50301,0
50302,0
50303,0
50304,1
50305,1
50306,1
50307,1
50308,1
50309,1
50310,0
50311,1
50312,1
50313,1
50314,0
50315,1
50316,1
50317,1
50318,1
50319,0
50320,1
50321,1
50322,1
50323,1
50324,1
50325,1
50326,1
50327,1
50328,0
50329,0
50330,1
50331,1
50332,0
50333,1
50334,0
50335,0
50336,1
50337,1
50338,1
50339,1
50340,0
50341,1
50342,0
50343,0
50344,1
50345,0
50346,1
50347,1
50348,1
50349,1
50350,1
50351,0
50352,1
50353,0
50354,1
50355,1
50356,1
50357,0
50358,0
50359,1
50360,1
50361,1
50362,1
50363,1
50364,1
50365,1
50366,0
50367,1
50368,1
50369,1
50370,1
50371,0
50372,1
50373,0
50374,0
50375,0
50376,0
50377,0
50378,1
50379,1
50380,0
50381,1
50382,1
50383,1
50384,1
50385,1
50386,0
50387,1
50388,1
50389,0
50390,1
50391,1
50392,1
50393,1
50394,1
50395,0
50396,0
50397,1
50398,1
50399,1
50400,0
50401,0
50402,1
50403,1
50404,0
50405,1
50406,1
50407,0
50408,1
50409,0
50410,0
50411,1
50412,0
50413,1
50414,1
50415,0
50416,0
50417,0
50418,1
50419,1
50420,1
50421,1
50422,1
50423,0
50424,0
50425,1
50426,1
50427,1
50428,0
50429,1
50430,1
50431,1
50432,0
50433,0
50434,0
50435,1
50436,1
50437,1
50438,1
50439,0
50440,1
50441,0
50442,0
50443,1
50444,1
50445,1
50446,1
50447,1
50448,1
50449,0
50450,1
50451,1
50452,1
50453,1
50454,1
50455,1
50456,0
50457,1
50458,1
50459,1
50460,0
50461,1
50462,1
50463,1
50464,1
50465,1
50466,0
50467,0
50468,0
50469,0
50470,1
50471,0
50472,1
50473,1
50474,1
50475,1
50476,1
50477,0
50478,0
50479,0
50480,1
50481,1
50482,1
50483,1
50484,1
50485,1
50486,0
50487,1
50488,1
50489,1
50490,1
50491,1
50492,0
50493,1
50494,1
50495,1
50496,1
50497,1
50498,1
50499,0
50500,1
50501,1
50502,1
50503,1
50504,0
50505,1
50506,1
50507,1
50508,1
50509,1
50510,0
50511,1
50512,1
50513,0
50514,0
50515,1
50516,1
50517,0
50518,0
50519,1
50520,1
50521,0
50522,1
50523,1
50524,1
50525,0
50526,1
50527,1
50528,0
50529,0
50530,1
50531,0
50532,1
50533,1
50534,1
50535,1
50536,1
50537,1
50538,1
50539,1
50540,1
50541,1
50542,0
50543,1
50544,1
50545,1
50546,0
50547,0
50548,1
50549,1
50550,0
50551,0
50552,1
50553,0
50554,1
50555,1
50556,1
50557,1
50558,1
50559,1
50560,1
50561,1
50562,0
50563,1
50564,0
50565,1
50566,0
50567,0
50568,1
50569,0
50570,1
50571,1
50572,1
50573,1
50574,0
50575,1
50576,0
50577,0
50578,0
50579,0
50580,1
50581,1
50582,1
50583,1
50584,0
50585,1
50586,1
50587,1
50588,1
50589,0
50590,1
50591,0
50592,1
50593,1
50594,1
50595,1
50596,1
50597,0
50598,1
50599,1
50600,0
50601,0
50602,0
50603,1
50604,1
50605,1
50606,0
50607,1
50608,1
50609,0
50610,1
50611,0
50612,1
50613,0
50614,1
50615,1
50616,1
50617,1
50618,1
50619,1
50620,1
50621,1
50622,1
50623,0
50624,1
50625,1
50626,0
50627,0
50628,1
50629,0
50630,1
50631,1
50632,1
50633,1
50634,0
50635,1
50636,0
50637,1
50638,1
50639,1
50640,1
50641,1
50642,1
50643,1
50644,1
50645,0
50646,0
50647,0
50648,0
50649,1
50650,1
50651,1
50652,1
50653,1
50654,0
50655,1
50656,1
50657,1
50658,1
50659,0
50660,0
50661,1
50662,0
50663,0
50664,1
50665,1
50666,1
50667,1
50668,1
50669,1
50670,1
50671,1
50672,0
50673,0
50674,1
50675,1
50676,1
50677,0
50678,0
50679,0
50680,0
50681,0
50682,1
50683,0
50684,1
50685,1
50686,0
50687,1
50688,0
50689,0
50690,0
50691,1
50692,0
50693,0
50694,1
50695,1
50696,1
50697,0
50698,1
50699,1
50700,1
50701,1
50702,0
50703,0
50704,1
50705,1
50706,0
50707,0
50708,0
50709,1
50710,0
50711,1
50712,1
50713,0
50714,0
50715,1
50716,0
50717,0
50718,1
50719,0
50720,0
50721,1
50722,1
50723,1
50724,0
50725,1
50726,0
50727,0
50728,0
50729,1
50730,1
50731,0
50732,1
50733,1
50734,1
50735,1
50736,0
50737,1
50738,1
50739,1
50740,1
50741,1
50742,0
50743,1
50744,1
50745,1
50746,1
50747,1
50748,1
50749,1
50750,1
50751,1
50752,1
50753,1
50754,1
50755,0
50756,1
50757,0
50758,1
50759,0
50760,0
50761,1
50762,0
50763,0
50764,1
50765,0
50766,1
50767,1
50768,1
50769,1
50770,1
50771,1
50772,1
50773,0
50774,0
50775,1
50776,1
50777,1
50778,1
50779,0
50780,0
50781,1
50782,0
50783,0
50784,1
50785,1
50786,1
50787,1
50788,0
50789,0
50790,1
50791,0
50792,0
50793,1
50794,1
50795,1
50796,1
50797,1
50798,0
50799,1
50800,0
50801,0
50802,1
50803,1
50804,1
50805,0
50806,0
50807,0
50808,1
50809,0
50810,0
50811,0
50812,0
50813,0
50814,0
50815,0
50816,1
50817,1
50818,1
50819,1
50820,1
50821,1
50822,1
50823,1
50824,1
50825,1
50826,0
50827,1
50828,1
50829,0
50830,0
50831,1
50832,0
50833,1
50834,1
50835,1
50836,1
50837,1
50838,0
50839,0
50840,1
50841,0
50842,0
50843,1
50844,1
50845,1
50846,1
50847,1
50848,1
50849,1
50850,1
50851,0
50852,1
50853,0
50854,1
50855,1
50856,1
50857,1
50858,1
50859,1
50860,0
50861,1
50862,1
50863,1
50864,1
50865,1
50866,1
50867,1
50868,1
50869,1
50870,1
50871,0
50872,1
50873,1
50874,0
50875,0
50876,1
50877,1
50878,0
50879,1
50880,0
50881,1
50882,0
50883,1
50884,1
50885,0
50886,1
50887,1
50888,1
50889,1
50890,1
50891,0
50892,0
50893,1
50894,0
50895,0
50896,1
50897,1
50898,0
50899,1
50900,0
50901,1
50902,0
50903,0
50904,0
50905,0
50906,1
50907,1
50908,0
50909,1
50910,0
50911,0
50912,1
50913,0
50914,1
50915,0
50916,0
50917,1
50918,0
50919,0
50920,1
50921,1
50922,1
50923,1
50924,1
50925,1
50926,0
50927,0
50928,0
50929,1
50930,1
50931,1
50932,1
50933,1
50934,0
50935,0
50936,1
50937,1
50938,1
50939,1
50940,1
50941,0
50942,1
50943,0
50944,1
50945,1
50946,0
50947,0
50948,0
50949,1
50950,0
50951,1
50952,1
50953,0
50954,1
50955,1
50956,1
50957,0
50958,1
50959,0
50960,1
50961,1
50962,1
50963,1
50964,1
50965,0
50966,0
50967,0
50968,1
50969,0
50970,0
50971,0
50972,1
50973,1
50974,0
50975,1
50976,0
50977,1
50978,0
50979,1
50980,0
50981,1
50982,1
50983,0
50984,1
50985,1
50986,0
50987,1
50988,1
50989,1
50990,1
50991,0
50992,1
50993,0
50994,1
50995,1
50996,0
50997,1
50998,1
50999,1
51000,0
51001,0
51002,1
51003,0
51004,0
51005,1
51006,1
51007,0
51008,0
51009,1
51010,1
51011,0
51012,1
51013,1
51014,1
51015,0
51016,1
51017,1
51018,0
51019,0
51020,0
51021,1
51022,1
51023,1
51024,0
51025,1
51026,1
51027,1
51028,0
51029,0
51030,0
51031,0
51032,1
51033,1
51034,1
51035,1
51036,0
51037,1
51038,1
51039,1
51040,0
51041,0
51042,0
51043,0
51044,1
51045,1
51046,1
51047,0
51048,1
51049,0
51050,1
51051,1
51052,1
51053,0
51054,1
51055,1
51056,0
51057,1
51058,0
51059,0
51060,1
51061,1
51062,1
51063,1
51064,0
51065,0
51066,0
51067,0
51068,1
51069,1
51070,1
51071,1
51072,0
51073,0
51074,0
51075,1
51076,1
51077,0
51078,1
51079,1
51080,1
51081,1
51082,0
51083,1
51084,1
51085,1
51086,1
51087,0
51088,0
51089,1
51090,1
51091,1
51092,1
51093,1
51094,0
51095,0
51096,0
51097,0
51098,0
51099,1
51100,0
51101,1
51102,0
51103,1
51104,1
51105,0
51106,0
51107,0
51108,0
51109,0
51110,0
51111,0
51112,1
51113,1
51114,0
51115,1
51116,0
51117,0
51118,1
51119,1
51120,1
51121,1
51122,0
51123,1
51124,0
51125,1
51126,0
51127,0
51128,0
51129,1
51130,0
51131,0
51132,0
51133,0
51134,0
51135,0
51136,0
51137,0
51138,0
51139,1
51140,0
51141,1
51142,0
51143,0
51144,0
51145,1
51146,0
51147,0
51148,0
51149,0
51150,1
51151,0
51152,1
51153,1
51154,1
51155,1
51156,1
51157,0
51158,0
51159,0
51160,0
51161,0
51162,0
51163,1
51164,1
51165,0
51166,0
51167,1
51168,1
51169,0
51170,1
51171,0
51172,0
51173,1
51174,1
51175,1
51176,0
51177,0
51178,0
51179,1
51180,1
51181,1
51182,1
51183,0
51184,1
51185,1
51186,0
51187,1
51188,0
51189,1
51190,1
51191,0
51192,0
51193,1
51194,0
51195,0
51196,1
51197,1
51198,0
51199,0
51200,1
51201,0
51202,0
51203,1
51204,0
51205,1
51206,1
51207,1
51208,0
51209,1
51210,1
51211,1
51212,1
51213,1
51214,1
51215,1
51216,0
51217,0
51218,0
51219,0
51220,1
51221,0
51222,0
51223,0
51224,0
51225,0
51226,0
51227,0
51228,1
51229,0
51230,0
51231,1
51232,0
51233,1
51234,1
51235,0
51236,0
51237,1
51238,0
51239,1
51240,1
51241,0
51242,0
51243,1
51244,1
51245,0
51246,1
51247,1
51248,0
51249,0
51250,1
51251,0
51252,0
51253,1
51254,1
51255,1
51256,0
51257,1
51258,0
51259,0
51260,0
51261,1
51262,0
51263,1
51264,1
51265,0
51266,0
51267,0
51268,1
51269,1
51270,0
51271,1
51272,0
51273,0
51274,1
51275,0
51276,0
51277,0
51278,0
51279,0
51280,1
51281,0
51282,0
51283,0
51284,1
51285,0
51286,0
51287,0
51288,1
51289,0
51290,0
51291,0
51292,0
51293,1
51294,1
51295,1
51296,1
51297,0
51298,0
51299,1
51300,0
51301,0
51302,0
51303,0
51304,1
51305,0
51306,0
51307,1
51308,0
51309,1
51310,1
51311,1
51312,0
51313,0
51314,1
51315,0
51316,1
51317,0
51318,0
51319,1
51320,0
51321,0
51322,1
51323,0
51324,1
51325,1
51326,0
51327,1
51328,0
51329,1
51330,1
51331,0
51332,1
51333,1
51334,0
51335,1
51336,1
51337,1
51338,0
51339,1
51340,1
51341,1
51342,1
51343,0
51344,0
51345,1
51346,1
51347,0
51348,0
51349,0
51350,0
51351,0
51352,1
51353,1
51354,1
51355,0
51356,1
51357,0
51358,1
51359,1
51360,0
51361,0
51362,1
51363,0
51364,0
51365,0
51366,0
51367,0
51368,0
51369,0
51370,0
51371,1
51372,1
51373,1
51374,1
51375,0
51376,0
51377,1
51378,1
51379,0
51380,0
51381,0
51382,0
51383,1
51384,0
51385,1
51386,1
51387,1
51388,0
51389,1
51390,0
51391,0
51392,0
51393,1
51394,1
51395,1
51396,1
51397,1
51398,0
51399,1
51400,0
51401,0
51402,0
51403,1
51404,1
51405,0
51406,1
51407,1
51408,0
51409,0
51410,1
51411,0
51412,1
51413,1
51414,1
51415,0
51416,0
51417,0
51418,0
51419,1
51420,1
51421,1
51422,1
51423,0
51424,0
51425,0
51426,0
51427,0
51428,0
51429,1
51430,0
51431,0
51432,1
51433,0
51434,1
51435,0
51436,0
51437,0
51438,1
51439,0
51440,0
51441,1
51442,1
51443,1
51444,0
51445,0
51446,0
51447,0
51448,0
51449,1
51450,1
51451,0
51452,1
51453,0
51454,0
51455,0
51456,0
51457,0
51458,0
51459,0
51460,0
51461,1
51462,0
51463,0
51464,0
51465,1
51466,1
51467,1
51468,0
51469,1
51470,0
51471,1
51472,0
51473,1
51474,0
51475,1
51476,0
51477,0
51478,0
51479,1
51480,0
51481,1
51482,0
51483,1
51484,0
51485,1
51486,1
51487,0
51488,1
51489,1
51490,0
51491,1
51492,0
51493,1
51494,1
51495,0
51496,1
51497,1
51498,1
51499,0
51500,0
51501,0
51502,1
51503,0
51504,0
51505,0
51506,0
51507,0
51508,0
51509,1
51510,1
51511,1
51512,0
51513,0
51514,0
51515,0
51516,1
51517,0
51518,0
51519,0
51520,0
51521,0
51522,0
51523,0
51524,0
51525,0
51526,1
51527,1
51528,1
51529,0
51530,1
51531,0
51532,1
51533,1
51534,0
51535,0
51536,1
51537,1
51538,1
51539,0
51540,0
51541,0
51542,0
51543,1
51544,0
51545,1
51546,1
51547,0
51548,1
51549,1
51550,0
51551,1
51552,1
51553,1
51554,1
51555,0
51556,0
51557,0
51558,1
51559,1
51560,0
51561,0
51562,0
51563,1
51564,1
51565,1
51566,0
51567,0
51568,0
51569,1
51570,0
51571,1
51572,0
51573,0
51574,0
51575,1
51576,0
51577,0
51578,0
51579,1
51580,1
51581,0
51582,0
51583,1
51584,0
51585,1
51586,0
51587,1
51588,0
51589,1
51590,0
51591,0
51592,0
51593,0
51594,0
51595,0
51596,0
51597,1
51598,1
51599,0
51600,1
51601,0
51602,0
51603,0
51604,0
51605,1
51606,0
51607,1
51608,0
51609,1
51610,0
51611,0
51612,0
51613,0
51614,0
51615,0
51616,0
51617,0
51618,0
51619,0
51620,0
51621,0
51622,0
51623,0
51624,0
51625,0
51626,0
51627,0
51628,0
51629,0
51630,1
51631,1
51632,1
51633,0
51634,1
51635,0
51636,1
51637,0
51638,0
51639,0
51640,1
51641,0
51642,1
51643,0
51644,0
51645,0
51646,0
51647,0
51648,1
51649,0
51650,0
51651,0
51652,0
51653,1
51654,0
51655,0
51656,1
51657,0
51658,0
51659,0
51660,0
51661,0
51662,1
51663,0
51664,0
51665,1
51666,1
51667,1
51668,0
51669,1
51670,1
51671,1
51672,0
51673,1
51674,1
51675,0
51676,0
51677,1
51678,1
51679,0
51680,1
51681,0
51682,1
51683,0
51684,1
51685,0
51686,1
51687,0
51688,0
51689,1
51690,1
51691,0
51692,0
51693,0
51694,0
51695,0
51696,0
51697,1
51698,0
51699,0
51700,0
51701,1
51702,0
51703,0
51704,0
51705,0
51706,0
51707,1
51708,1
51709,0
51710,1
51711,1
51712,1
51713,1
51714,1
51715,0
51716,0
51717,0
51718,0
51719,0
51720,1
51721,0
51722,0
51723,0
51724,1
51725,1
51726,1
51727,1
51728,0
51729,1
